,Unnamed: 0,h_t,d_t,cloud,ISCCP,h_t_next,d_t_next,cloud_next,ISCCP_next,dh,dd,bincenter_h,bincenter_d
111894,111894,1143.318544920028,-0.0338030053021813,cloud,2.0,8586.483740112673,1.5131875056182096,cloud,7.0,7443.165195192645,1.546990510920391,1000.0,0
112329,112329,855.6163576337552,0.0561170219919356,cloud,2.0,499.4520335234256,1.3150022312772445,cloud,5.0,-356.16432411032963,1.258885209285309,1000.0,0
113515,113515,1043.0628301347765,-0.1416381041106558,cloud,2.0,1222.7486745402032,1.8286090081807889,cloud,5.0,179.68584440542668,1.9702471122914447,1000.0,0
113519,113519,1028.3914380127062,-0.0561705697713563,cloud,2.0,10597.194274694695,0.4692427622283948,cloud,4.0,9568.802836681989,0.525413331999751,1000.0,0
113567,113567,988.5899388829736,-0.0620417267244034,cloud,2.0,2400.1013996255274,0.2154391009159717,cloud,3.0,1411.511460742554,0.2774808276403751,1000.0,0
114878,114878,880.4125004421816,0.1210021092977274,cloud,2.0,821.6676996744111,0.1942766104819429,cloud,2.0,-58.74480076777047,0.0732745011842155,1000.0,0
115243,115243,1044.0904852630154,-0.0354276932289621,cloud,2.0,2050.5971379343678,-0.7699121704343428,cloud,3.0,1006.5066526713524,-0.7344844772053807,1000.0,0
116639,116639,1112.8454709959865,0.0217297239700389,cloud,2.0,900.1653502681593,-0.5781905908496998,cloud,2.0,-212.68012072782722,-0.5999203148197387,1000.0,0
116668,116668,1071.6211886848266,0.0977709532315665,cloud,2.0,466.1917762552157,0.4298096997308859,cloud,2.0,-605.4294124296109,0.3320387464993194,1000.0,0
118788,118788,1028.9086738151736,0.0804701921319648,cloud,2.0,690.3790840815481,-0.2225992250086184,cloud,2.0,-338.5295897336256,-0.3030694171405832,1000.0,0
119018,119018,853.5391222856902,0.1313352636987493,cloud,2.0,359.6586112498925,0.7919077561815069,cloud,2.0,-493.88051103579767,0.6605724924827576,1000.0,0
119604,119604,890.3147123638992,0.1267751328327654,cloud,2.0,2512.738616957167,0.6689064965069704,cloud,3.0,1622.4239045932677,0.542131363674205,1000.0,0
119790,119790,854.0571341594269,0.1131361915069344,cloud,2.0,626.0787878083889,0.8441330737472498,cloud,2.0,-227.978346351038,0.7309968822403153,1000.0,0
120243,120243,998.9685301081308,-0.0932663586998039,cloud,2.0,2502.2655636979416,0.7439572517079991,cloud,3.0,1503.2970335898108,0.837223610407803,1000.0,0
120433,120433,1051.2856657746072,-0.0573387091736532,cloud,2.0,2219.121684713751,1.051887893045537,cloud,3.0,1167.836018939144,1.1092266022191903,1000.0,0
120610,120610,1041.6091762115984,0.0400834827551356,cloud,2.0,1727.086329812826,0.8777407113911673,cloud,2.0,685.4771536012277,0.8376572286360316,1000.0,0
122062,122062,1079.6091806029208,0.0236222671347363,cloud,2.0,936.4805351470924,0.5618820429403275,cloud,2.0,-143.1286454558284,0.5382597758055913,1000.0,0
123286,123286,1125.017949830126,-0.0361686094350934,cloud,2.0,1028.719832976175,1.1150939143272016,cloud,2.0,-96.29811685395111,1.151262523762295,1000.0,0
124417,124417,1109.3887645212048,-0.0236561472577503,cloud,2.0,1043.7833101521214,-0.1418895216612387,cloud,2.0,-65.60545436908342,-0.1182333744034884,1000.0,0
124418,124418,1043.7833101521214,-0.1418895216612387,cloud,2.0,1457.8270399289163,-0.9142557142326156,cloud,2.0,414.04372977679486,-0.772366192571377,1000.0,0
124427,124427,1095.7765721401818,0.0065444010926645,cloud,2.0,1473.5911918201432,0.5083180319549684,cloud,2.0,377.8146196799614,0.5017736308623039,1000.0,0
124659,124659,1090.7190804296758,0.0557001996890844,cloud,2.0,621.3324145885314,1.5018335621109489,cloud,5.0,-469.38666584114446,1.4461333624218644,1000.0,0
125225,125225,898.662453057346,-0.0167039776200835,cloud,2.0,1137.899661483474,0.3469888265972548,cloud,2.0,239.23720842612784,0.3636928042173383,1000.0,0
125385,125385,1024.047811951204,-0.1210274402417188,cloud,2.0,750.2132631253619,-0.4359546194041773,cloud,2.0,-273.83454882584215,-0.3149271791624585,1000.0,0
125550,125550,931.2782309704622,-0.0863950613229379,cloud,2.0,1567.3743181158538,0.6321787141776584,cloud,2.0,636.0960871453916,0.7185737755005963,1000.0,0
125712,125712,1068.9995822520511,0.0215634877222647,cloud,2.0,6917.030393202896,1.4545551181595004,cloud,6.0,5848.030810950845,1.4329916304372357,1000.0,0
126445,126445,1129.3398219598394,0.1018710338602988,cloud,2.0,965.5721622885112,0.0057701155027618,cloud,2.0,-163.76765967132815,-0.09610091835753701,1000.0,0
126903,126903,968.9346423964622,-0.0874304093268665,cloud,2.0,1043.8421364764051,0.0088724543709601,cloud,2.0,74.90749407994292,0.0963028636978266,1000.0,0
126923,126923,1009.2387305447018,0.1103908509522489,cloud,2.0,916.3543514921304,-0.4368542919759902,cloud,2.0,-92.88437905257138,-0.5472451429282391,1000.0,0
127445,127445,1016.7393057487684,0.0081311215678765,cloud,2.0,1677.6672449399491,1.937150574041949,cloud,5.0,660.9279391911807,1.9290194524740725,1000.0,0
127979,127979,1083.6505370740451,0.1104200803636918,cloud,2.0,1517.561503177376,1.0463164233255275,cloud,2.0,433.9109661033308,0.9358963429618358,1000.0,0
130025,130025,1052.281441218471,-0.055898197752898,cloud,2.0,655.2624283235026,-0.0200669769524831,cloud,2.0,-397.01901289496834,0.0358312208004149,1000.0,0
130927,130927,870.9256062639095,-0.1331514744063564,cloud,2.0,350.1257612231519,0.8019903796173594,cloud,2.0,-520.7998450407575,0.9351418540237159,1000.0,0
131052,131052,989.3375706829404,-0.0479814830644749,cloud,2.0,5112.458226564864,-0.7294903727489164,cloud,3.0,4123.120655881924,-0.6815088896844415,1000.0,0
131065,131065,1047.0132176307231,0.1411974341462897,cloud,2.0,971.682214898755,1.2046743750327922,cloud,2.0,-75.33100273196817,1.0634769408865026,1000.0,0
133632,133632,1005.8626635844874,0.1458480315104882,cloud,2.0,9059.545719049946,0.5798202230130074,cloud,4.0,8053.683055465458,0.4339721915025192,1000.0,0
133821,133821,1054.0178072316585,-0.0876628139399697,cloud,2.0,1591.800581469648,0.0386038715315453,cloud,2.0,537.7827742379895,0.126266685471515,1000.0,0
134221,134221,1109.246976449026,0.1173641298847059,cloud,2.0,1357.555557538668,-0.1850896662119712,cloud,2.0,248.30858108964185,-0.3024537960966771,1000.0,0
134758,134758,1053.7328467853852,-0.1311968788074846,cloud,2.0,537.8924589928778,0.534059946610764,cloud,2.0,-515.8403877925074,0.6652568254182485,1000.0,0
135160,135160,1025.9743685086626,0.0822062398200288,cloud,2.0,309.8796315912908,0.966589358946927,cloud,2.0,-716.0947369173718,0.8843831191268982,1000.0,0
135577,135577,943.3720511693576,0.0344122392221029,cloud,2.0,439.7499881206186,0.5061095122059756,cloud,2.0,-503.62206304873905,0.47169727298387265,1000.0,0
139428,139428,913.7733194854942,-0.1124303987231312,cloud,2.0,6056.879990957616,-0.5976213083870345,cloud,3.0,5143.106671472122,-0.4851909096639033,1000.0,0
139645,139645,1105.0119774389484,0.0753317863670224,cloud,2.0,1116.4002514955844,0.7113708284903738,cloud,2.0,11.388274056635964,0.6360390421233514,1000.0,0
140077,140077,1005.4142305727596,0.0708809911689488,cloud,2.0,334.76477651731614,0.7897179236365143,cloud,2.0,-670.6494540554435,0.7188369324675654,1000.0,0
140497,140497,997.1882079635918,-0.0602590567822629,cloud,2.0,2104.9153827451946,-0.8449013953397566,cloud,3.0,1107.7271747816028,-0.7846423385574937,1000.0,0
141279,141279,1037.9409666293895,-0.1280108077275712,cloud,2.0,78.69399966307817,0.6899529826660464,cloud,2.0,-959.2469669663113,0.8179637903936177,1000.0,0
141510,141510,1105.8870496221791,0.0194887160869465,cloud,2.0,104.70142580827248,0.1337043288163975,cloud,2.0,-1001.1856238139067,0.114215612729451,1000.0,0
141593,141593,883.910591330866,0.0670062313805931,cloud,2.0,612.2857223517656,0.9744145845829842,cloud,2.0,-271.6248689791005,0.9074083532023911,1000.0,0
141947,141947,1042.1080040528368,0.0715444218295031,cloud,2.0,1460.7593074209312,0.6191759292759055,cloud,2.0,418.65130336809443,0.5476315074464024,1000.0,0
142420,142420,921.917432479541,0.0967241297956673,cloud,2.0,338.621605477294,0.4108350832162774,cloud,2.0,-583.295827002247,0.3141109534206101,1000.0,0
142959,142959,912.8380027090254,-0.0854556601554101,cloud,2.0,894.4247509472411,0.4636026165743794,cloud,2.0,-18.413251761784295,0.5490582767297895,1000.0,0
143248,143248,999.1950786522076,-0.0535252155300874,cloud,2.0,246.13845482158635,1.138778002458299,cloud,2.0,-753.0566238306212,1.1923032179883863,1000.0,0
143998,143998,1121.3706708800198,-0.1030276802195908,cloud,2.0,7197.259987559322,0.6994967269291795,cloud,3.0,6075.889316679302,0.8025244071487703,1000.0,0
144156,144156,889.2999409749387,-0.1427508860650252,cloud,2.0,9012.51675348307,0.7183198745625334,cloud,4.0,8123.216812508132,0.8610707606275586,1000.0,0
144214,144214,1108.5639251379648,0.0368818942964028,cloud,2.0,535.6937663966853,0.6579844569567233,cloud,2.0,-572.8701587412795,0.6211025626603205,1000.0,0
145426,145426,1145.3451240033232,0.0351259658066698,cloud,2.0,886.2290403647495,1.05729375861082,cloud,2.0,-259.11608363857374,1.0221677928041502,1000.0,0
146343,146343,871.9982769691388,0.0022383292890599,cloud,2.0,444.5727358919476,0.432393860253698,cloud,2.0,-427.4255410771912,0.4301555309646381,1000.0,0
146676,146676,958.337521032582,0.140232791763037,cloud,2.0,317.0022948608068,1.1977948932001463,cloud,2.0,-641.3352261717753,1.0575621014371093,1000.0,0
146874,146874,1146.6599171312755,-0.0559299539225072,cloud,2.0,1164.1080559541597,1.8221453846757505,cloud,5.0,17.448138822884175,1.8780753385982576,1000.0,0
147133,147133,879.6778647310167,-0.1011881917619574,cloud,2.0,4789.404863683394,0.3395643379974741,cloud,3.0,3909.7269989523775,0.44075252975943147,1000.0,0
148646,148646,946.6493256756723,0.0220598984603103,cloud,2.0,510.44736687830425,0.1484308694001351,cloud,2.0,-436.2019587973681,0.1263709709398248,1000.0,0
149429,149429,899.5099823636585,-0.0544531924253303,cloud,2.0,1642.6999890030256,0.304692547102403,cloud,2.0,743.1900066393671,0.3591457395277333,1000.0,0
150237,150237,891.7507000209181,-0.1042361651546804,cloud,2.0,579.2511440240365,0.3457748699597589,cloud,2.0,-312.49955599688155,0.4500110351144393,1000.0,0
150833,150833,985.7985068957277,-0.1362466806706342,cloud,2.0,11949.360328085995,0.8949977136320528,cloud,4.0,10963.561821190267,1.031244394302687,1000.0,0
152893,152893,919.3086553926076,0.0431334661594913,cloud,2.0,404.0740946414216,1.3183634729811415,cloud,5.0,-515.2345607511861,1.2752300068216502,1000.0,0
155051,155051,1078.3331974736334,0.0535146086934145,cloud,2.0,3518.5767825404737,0.5312820303748078,cloud,3.0,2440.2435850668403,0.4777674216813933,1000.0,0
155555,155555,929.5978280628552,-0.0616269556685726,cloud,2.0,1151.1403121774406,-1.147000585188734,cloud,2.0,221.54248411458536,-1.0853736295201613,1000.0,0
156067,156067,1136.8125391867943,-0.0800533036066362,cloud,2.0,3316.7654485699272,0.2035462215910577,cloud,3.0,2179.952909383133,0.28359952519769394,1000.0,0
156684,156684,1041.751362802789,0.081432223269326,cloud,2.0,12173.967172605157,0.9025092176145684,cloud,4.0,11132.215809802368,0.8210769943452424,1000.0,0
158089,158089,1139.9057140721434,-0.1369091695375481,cloud,2.0,1048.7092223032298,0.0738866452322827,cloud,2.0,-91.19649176891357,0.21079581476983078,1000.0,0
158090,158090,1048.7092223032298,0.0738866452322827,cloud,2.0,455.1041736853245,0.8207761590715745,cloud,2.0,-593.6050486179054,0.7468895138392918,1000.0,0
159044,159044,956.0685398743586,-0.030332844120165,cloud,2.0,1299.8175526602745,1.3858741438197326,cloud,5.0,343.74901278591585,1.4162069879398975,1000.0,0
159243,159243,885.6957848685006,0.0195194831446909,cloud,2.0,343.27452590906785,-0.1366779400480279,cloud,2.0,-542.4212589594327,-0.15619742319271882,1000.0,0
159556,159556,853.1870645683412,-0.0922295174806256,cloud,2.0,560.2672161967444,0.088351795937099,cloud,2.0,-292.9198483715968,0.1805813134177246,1000.0,0
159581,159581,1054.8855929072372,0.0185744739393652,cloud,2.0,2046.107483171267,-1.2384510081571238,cloud,3.0,991.2218902640298,-1.257025482096489,1000.0,0
159595,159595,1105.2203749397625,-0.1316325612071176,cloud,2.0,715.4044064776446,2.5601854578887435,cloud,5.0,-389.8159684621179,2.691818019095861,1000.0,0
159936,159936,941.6419938599212,-0.0113821125883419,cloud,2.0,813.5749874537397,-0.9507057940767616,cloud,2.0,-128.06700640618146,-0.9393236814884197,1000.0,0
160071,160071,1038.7042101258912,0.0945171310452492,cloud,2.0,756.7747767012845,0.3622304706762363,cloud,2.0,-281.9294334246067,0.2677133396309871,1000.0,0
160652,160652,1020.3921319874534,0.1182139639371189,cloud,2.0,560.2459962741846,-0.3602400302433758,cloud,2.0,-460.1461357132688,-0.4784539941804947,1000.0,0
160802,160802,931.0362484443242,0.1157924759034469,cloud,2.0,167.10201030063175,1.9368512404289868,cloud,5.0,-763.9342381436925,1.8210587645255398,1000.0,0
160824,160824,942.6595800491503,-0.0794275279366332,cloud,2.0,751.0882115079729,0.3535396305780602,cloud,2.0,-191.57136854117743,0.4329671585146934,1000.0,0
162968,162968,859.349703098205,0.1070331131040525,cloud,2.0,419.73530936368735,0.5103861559122302,cloud,2.0,-439.6143937345177,0.40335304280817774,1000.0,0
163356,163356,1028.0126669496196,0.0173554266307098,cloud,2.0,1676.769590939263,-1.148968356519995,cloud,2.0,648.7569239896434,-1.166323783150705,1000.0,0
163382,163382,965.3474225697512,0.1222829943651316,cloud,2.0,788.0155052531412,0.9767805838503096,cloud,2.0,-177.33191731660997,0.8544975894851781,1000.0,0
163548,163548,1139.7297904648265,0.0722009980873167,cloud,2.0,921.0104504921004,0.0428170426942435,cloud,2.0,-218.71933997272606,-0.029383955393073195,1000.0,0
163549,163549,921.0104504921004,0.0428170426942435,cloud,2.0,521.0893662440187,0.9664259106448956,cloud,2.0,-399.9210842480817,0.9236088679506521,1000.0,0
163672,163672,955.2662831069084,0.1494689430513611,cloud,2.0,438.4354756816909,1.2124405890490562,cloud,2.0,-516.8308074252175,1.062971645997695,1000.0,0
164562,164562,883.8924618722496,0.0518511388144062,cloud,2.0,587.5732409654288,-0.7036890747897607,cloud,2.0,-296.31922090682076,-0.7555402136041669,1000.0,0
165395,165395,892.2178782054583,0.1243718832848459,cloud,2.0,1126.1982534360309,1.0088677618127375,cloud,2.0,233.98037523057258,0.8844958785278916,1000.0,0
167634,167634,1058.0317916941622,0.0547188589855437,cloud,2.0,359.1456658762284,0.0433639222136011,cloud,2.0,-698.8861258179338,-0.011354936771942596,1000.0,0
167754,167754,1048.8875366083687,-0.0757893540661327,cloud,2.0,57.73835581346884,0.278453528137086,cloud,2.0,-991.1491807948998,0.3542428822032187,1000.0,0
170257,170257,1047.6217371100477,-0.1378980562877667,cloud,2.0,379.4227861629942,0.3761428930553009,cloud,2.0,-668.1989509470534,0.5140409493430675,1000.0,0
170810,170810,893.7692807034227,0.0829791911160028,cloud,2.0,1242.7810470829108,2.44819022987715,cloud,5.0,349.0117663794881,2.365211038761147,1000.0,0
170897,170897,1073.7797392172763,-0.074789169938345,cloud,2.0,802.8462691979844,0.3194207062350879,cloud,2.0,-270.9334700192919,0.3942098761734329,1000.0,0
171730,171730,851.9730229801256,-0.0870449687536544,cloud,2.0,1659.5808947529224,0.4676897911828043,cloud,2.0,807.6078717727968,0.5547347599364587,1000.0,0
172794,172794,1065.7763884400276,0.1295862662098119,cloud,2.0,1334.8649038448248,-0.0631708640873739,cloud,2.0,269.08851540479714,-0.1927571302971858,1000.0,0
172913,172913,911.0197965266622,-0.0423619144056582,cloud,2.0,1051.0107683142264,0.7193112271717492,cloud,2.0,139.99097178756426,0.7616731415774074,1000.0,0
174661,174661,868.7702460615939,-0.1295668276841044,cloud,2.0,10517.523845258773,1.35598367283136,cloud,7.0,9648.753599197178,1.4855505005154643,1000.0,0
175409,175409,992.9284276684612,0.1234658308016829,cloud,2.0,999.0248187145164,0.5434005105065263,cloud,2.0,6.09639104605526,0.4199346797048434,1000.0,0
176422,176422,918.9227194377432,-0.0625832090299311,cloud,2.0,1129.1391063879566,1.2737231389199686,cloud,2.0,210.2163869502134,1.3363063479498998,1000.0,0
176433,176433,933.9189078921067,-0.1229569600936122,cloud,2.0,442.56954906593415,0.4796736843978872,cloud,2.0,-491.3493588261726,0.6026306444914994,1000.0,0
177057,177057,853.5920341484976,0.0850272761045611,cloud,2.0,544.0907527277069,0.8909506396569928,cloud,2.0,-309.50128142079075,0.8059233635524318,1000.0,0
177294,177294,1058.3494693540129,-0.01263857510907,cloud,2.0,1703.6389871880924,0.6385221155415596,cloud,2.0,645.2895178340796,0.6511606906506295,1000.0,0
180293,180293,975.1925022304972,-0.0724109474854126,cloud,2.0,796.9851805674227,1.5108200950347237,cloud,5.0,-178.20732166307448,1.5832310425201364,1000.0,0
180664,180664,945.4569246101496,0.0453277134128125,cloud,2.0,608.2843881794468,1.6643116209062836,cloud,5.0,-337.17253643070285,1.618983907493471,1000.0,0
180667,180667,871.3461840670026,0.0238287241503327,cloud,2.0,476.9442033224988,1.595642958240883,cloud,5.0,-394.40198074450376,1.5718142340905503,1000.0,0
180686,180686,979.2581177677062,0.0869993192849917,cloud,2.0,2408.5146948714373,0.7850318468991244,cloud,3.0,1429.2565771037312,0.6980325276141327,1000.0,0
181081,181081,1046.8625393595848,0.0877594018676467,cloud,2.0,9258.98761180034,0.8053946732799903,cloud,4.0,8212.125072440755,0.7176352714123435,1000.0,0
181836,181836,947.50964165246,0.0700405958602995,cloud,2.0,200.890761370704,0.9510327290300108,cloud,2.0,-746.618880281756,0.8809921331697113,1000.0,0
182656,182656,913.4055973889418,-0.1282564581488716,cloud,2.0,495.4894007906836,0.3083522743072945,cloud,2.0,-417.91619659825824,0.4366087324561661,1000.0,0
184025,184025,1062.1282373256424,-0.055819115725803,cloud,2.0,12139.27201543257,0.7782381578750113,cloud,4.0,11077.143778106929,0.8340572736008143,1000.0,0
184314,184314,902.3184966480936,0.0772606642736654,cloud,2.0,304.2150449590005,1.774612911467282,cloud,5.0,-598.1034516890932,1.6973522471936167,1000.0,0
184907,184907,1019.9983688137232,0.0488519053699925,cloud,2.0,812.0531718998044,-0.2290380203288382,cloud,2.0,-207.94519691391883,-0.2778899256988307,1000.0,0
186372,186372,935.975376108627,-0.0556414927121815,cloud,2.0,831.1236002625441,0.6463456581194461,cloud,2.0,-104.85177584608289,0.7019871508316277,1000.0,0
187061,187061,944.7990913592334,0.0450778737151782,cloud,2.0,690.3822091540759,1.308972589260402,cloud,5.0,-254.41688220515755,1.2638947155452238,1000.0,0
187601,187601,904.3536335795776,-0.0100430809204398,cloud,2.0,1122.2791644303336,1.1909604119198858,cloud,2.0,217.925530850756,1.2010034928403255,1000.0,0
187894,187894,1068.864824738195,0.0071813240469239,cloud,2.0,560.7728061112164,0.4905307333772777,cloud,2.0,-508.09201862697864,0.4833494093303538,1000.0,0
188102,188102,865.6946593111543,-0.0725720935223799,cloud,2.0,383.8988598077794,1.0323359266271188,cloud,2.0,-481.7957995033749,1.1049080201494987,1000.0,0
188508,188508,999.2923843765836,0.099018985911749,cloud,2.0,664.5561256021116,1.3309900066863485,cloud,5.0,-334.73625877447205,1.2319710207745995,1000.0,0
188970,188970,1059.0496707520997,-0.0902536460508711,cloud,2.0,527.8366362210512,-0.541806093993217,cloud,2.0,-531.2130345310485,-0.4515524479423459,1000.0,0
189247,189247,982.7599500402104,-0.0245119853440248,cloud,2.0,739.4173722524955,-0.1173628648505482,cloud,2.0,-243.34257778771484,-0.0928508795065234,1000.0,0
189502,189502,1130.8463574721611,-0.0898965621764242,cloud,2.0,1216.8207032355947,0.0561162439949325,cloud,2.0,85.97434576343358,0.1460128061713567,1000.0,0
191866,191866,1050.45506656573,-0.1225437359360779,cloud,2.0,10328.469035510883,1.6129987937801074,cloud,7.0,9278.013968945153,1.7355425297161853,1000.0,0
191956,191956,1025.627939265992,-0.0160137988428242,cloud,2.0,812.1076671975331,-0.4858221884228998,cloud,2.0,-213.52027206845878,-0.4698083895800756,1000.0,0
